Transaction_ID,Student_ID,Student_Name,Book_ID,Book_Title,Issue_Date,Due_Date,Return_Date,Fine_Amount,Status
LIB1918,STU2437,Robert Luthra,BK224,Managerial Economics,2026-03-05,2026-03-19,2026-07-06,500,Returned
LIB1919,STU2438,Ekbal Bajaj,BK118,Introduction to Deep Learning,2026-06-03,2026-06-17,2026-06-03,0,Returned
LIB1920,STU2438,Ekbal Bajaj,BK145,Computer Fundamentals Concepts,2026-05-19,2026-06-02,2026-06-27,250,Returned
LIB1921,STU2438,Ekbal Bajaj,BK018,English Communication,2026-02-20,2026-03-06,2026-06-05,500,Returned
LIB1922,STU2443,Xiti Seshadri,BK015,Introduction to Basic Electrical Engineering,2026-05-22,2026-06-05,2026-06-10,50,Returned
LIB1923,STU2443,Xiti Seshadri,BK080,Fundamentals of Probability & Statistics,2026-03-16,2026-03-30,2026-04-08,90,Returned
LIB1924,STU2444,Eshana Bail,BK068,Design & Analysis of Algorithms,2026-03-19,2026-04-02,,500,Overdue
LIB1925,STU2446,Pavani Narayanan,BK231,Organizational Behaviour Concepts,2026-05-25,2026-06-08,,450,Overdue
LIB1926,STU2446,Pavani Narayanan,BK185,Advanced Research Methodology,2026-02-08,2026-02-22,2026-07-14,500,Returned
LIB1927,STU2447,Joshua Gade,BK048,Operating Systems Essentials,2026-05-30,2026-06-13,2026-07-10,270,Returned
LIB1928,STU2447,Joshua Gade,BK071,Introduction to Web Technologies,2026-06-21,2026-07-05,2026-07-13,80,Returned
LIB1929,STU2447,Joshua Gade,BK003,Mathematics-I Essentials,2026-04-23,2026-05-07,2026-07-05,500,Returned
LIB1930,STU2448,Ekavir Modi,BK053,Introduction to Discrete Mathematics,2026-05-02,2026-05-16,2026-07-11,500,Returned
LIB1931,STU2448,Ekavir Modi,BK043,DBMS,2026-03-17,2026-03-31,2026-07-07,500,Returned
LIB1932,STU2448,Ekavir Modi,BK006,Fundamentals of Physics,2026-06-05,2026-06-19,2026-06-27,80,Returned
LIB1933,STU2454,Zinal Khurana,BK200,Business Ethics,2026-02-16,2026-03-02,2026-05-28,500,Returned
LIB1934,STU2454,Zinal Khurana,BK256,Business Analytics,2026-06-26,2026-07-10,2026-07-20,100,Returned
LIB1935,STU2454,Zinal Khurana,BK207,Strategic Management,2026-05-21,2026-06-04,2026-06-17,130,Returned
LIB1936,STU2455,Orinder Sahni,BK161,Business Statistics Essentials,2026-05-02,2026-05-16,,500,Overdue
LIB1937,STU2455,Orinder Sahni,BK024,Mathematics-II Essentials,2026-05-19,2026-06-02,2026-07-20,480,Returned
LIB1938,STU2455,Orinder Sahni,BK230,Advanced Organizational Behaviour,2026-03-12,2026-03-26,2026-06-26,500,Returned
LIB1939,STU2456,Hitesh Borde,BK071,Introduction to Web Technologies,2026-02-16,2026-03-02,2026-03-30,280,Returned
LIB1940,STU2456,Hitesh Borde,BK123,Blockchain,2026-05-04,2026-05-18,2026-07-12,500,Returned
LIB1941,STU2460,Gaurika Khurana,BK150,Advanced Marketing Management,2026-04-24,2026-05-08,2026-04-29,0,Returned
LIB1942,STU2462,Deepa Khatri,BK216,Business Analytics Concepts,2026-05-18,2026-06-01,2026-06-10,90,Returned
LIB1943,STU2463,Jagrati Raju,BK109,Mobile Computing Essentials,2026-05-25,2026-06-08,2026-06-29,210,Returned
LIB1944,STU2464,Yauvani Dani,BK232,Organizational Behaviour,2026-03-13,2026-03-27,2026-07-04,500,Returned
LIB1945,STU2464,Yauvani Dani,BK205,Strategic Management Essentials,2026-04-17,2026-05-01,2026-06-04,340,Returned
LIB1946,STU2464,Yauvani Dani,BK193,Advanced International Business,2026-06-04,2026-06-18,2026-06-13,0,Returned
LIB1947,STU2466,Idika Das,BK137,Fundamentals of Business Economics,2026-04-23,2026-05-07,2026-06-05,290,Returned
LIB1948,STU2473,Dhriti Minhas,BK011,Programming for Problem Solving Concepts,2026-04-27,2026-05-11,2026-05-30,190,Returned
LIB1949,STU2473,Dhriti Minhas,BK039,Python Programming Concepts,2026-02-22,2026-03-08,2026-03-03,0,Returned
LIB1950,STU2477,Nakul Vasa,BK159,Business Law Essentials,2026-03-21,2026-04-04,2026-04-30,260,Returned
LIB1951,STU2479,Orinder Deshpande,BK229,Introduction to Organizational Behaviour,2026-02-09,2026-02-23,2026-03-29,340,Returned
LIB1952,STU2479,Orinder Deshpande,BK247,Fundamentals of Operations Management,2026-05-04,2026-05-18,2026-06-26,390,Returned
LIB1953,STU2479,Orinder Deshpande,BK086,Introduction to Compiler Design,2026-02-16,2026-03-02,2026-06-20,500,Returned
LIB1954,STU2480,Amruta Peri,BK137,Fundamentals of Business Economics,2026-06-08,2026-06-22,,310,Overdue
LIB1955,STU2480,Amruta Peri,BK166,Introduction to Environmental Studies,2026-05-31,2026-06-14,2026-06-02,0,Returned
LIB1956,STU2487,Viraj Bora,BK020,Fundamentals of English Communication,2026-04-10,2026-04-24,2026-07-11,500,Returned
LIB1957,STU2487,Viraj Bora,BK189,Consumer Behaviour,2026-04-24,2026-05-08,2026-04-28,0,Returned
LIB1958,STU2490,Vansha Sanghvi,BK229,Introduction to Organizational Behaviour,2026-03-24,2026-04-07,2026-05-19,420,Returned
LIB1959,STU2490,Vansha Sanghvi,BK045,Operating Systems Concepts,2026-03-04,2026-03-18,2026-04-30,430,Returned
LIB1960,STU2490,Vansha Sanghvi,BK003,Mathematics-I Essentials,2026-03-24,2026-04-07,,500,Overdue
LIB1961,STU2491,Ekiya Hegde,BK080,Fundamentals of Probability & Statistics,2026-02-21,2026-03-07,,500,Overdue
LIB1962,STU2491,Ekiya Hegde,BK154,Organizational Behaviour Concepts,2026-03-31,2026-04-14,2026-05-11,270,Returned
LIB1963,STU2492,Yauvani Bhakta,BK214,Business Analytics,2026-06-22,2026-07-06,,170,Overdue
LIB1964,STU2493,Dakshesh Issac,BK235,Marketing Management Essentials,2026-05-04,2026-05-18,,500,Overdue
LIB1965,STU2493,Dakshesh Issac,BK007,Introduction to Physics,2026-06-25,2026-07-09,2026-07-15,60,Returned
LIB1966,STU2493,Dakshesh Issac,BK167,Environmental Studies Concepts,2026-05-15,2026-05-29,2026-06-25,270,Returned
LIB1967,STU2494,Logan Sheth,BK146,Fundamentals of Computer Fundamentals,2026-03-17,2026-03-31,,500,Overdue
LIB1968,STU2494,Logan Sheth,BK128,Introduction to DevOps,2026-03-24,2026-04-07,2026-05-23,460,Returned
LIB1969,STU2494,Logan Sheth,BK085,Compiler Design Essentials,2026-06-14,2026-06-28,,250,Overdue
LIB1970,STU2495,Barkha Tata,BK238,Fundamentals of Business Statistics,2026-05-05,2026-05-19,2026-05-12,0,Returned
LIB1971,STU2495,Barkha Tata,BK192,Consumer Behaviour Essentials,2026-04-10,2026-04-24,2026-05-13,190,Returned
LIB1972,STU2495,Barkha Tata,BK222,Introduction to Managerial Economics,2026-05-05,2026-05-19,2026-07-04,460,Returned
LIB1973,STU2499,Anamika Sethi,BK032,Digital Electronics Essentials,2026-03-10,2026-03-24,2026-05-28,500,Returned
LIB1974,STU2499,Anamika Sethi,BK244,Financial Management Essentials,2026-02-11,2026-02-25,2026-06-08,500,Returned
LIB1975,STU2500,Elijah Buch,BK138,Business Economics Essentials,2026-06-08,2026-06-22,2026-06-28,60,Returned
LIB1976,STU2500,Elijah Buch,BK247,Fundamentals of Operations Management,2026-03-17,2026-03-31,,500,Overdue
LIB1977,STU2503,Tristan Shan,BK079,Probability & Statistics Concepts,2026-02-07,2026-02-21,2026-06-27,500,Returned
LIB1978,STU2503,Tristan Shan,BK029,Digital Electronics Concepts,2026-06-26,2026-07-10,2026-07-21,110,Returned
LIB1979,STU2503,Tristan Shan,BK246,Operations Management Concepts,2026-05-13,2026-05-27,2026-07-19,500,Returned
LIB1980,STU2504,Riya Babu,BK124,Advanced Blockchain,2026-04-03,2026-04-17,2026-06-28,500,Returned
LIB1981,STU2504,Riya Babu,BK128,Introduction to DevOps,2026-02-11,2026-02-25,2026-03-15,180,Returned
LIB1982,STU2508,Vaishnavi Mannan,BK030,Fundamentals of Digital Electronics,2026-02-01,2026-02-15,2026-04-30,500,Returned
LIB1983,STU2508,Vaishnavi Mannan,BK014,Advanced Basic Electrical Engineering,2026-05-15,2026-05-29,2026-05-19,0,Returned
LIB1984,STU2511,Eshana Mitter,BK215,Introduction to Business Analytics,2026-04-05,2026-04-19,2026-07-16,500,Returned
LIB1985,STU2511,Eshana Mitter,BK129,Fundamentals of Business Communication,2026-03-08,2026-03-22,2026-06-02,500,Returned
LIB1986,STU2512,Zayan Nadkarni,BK034,Environmental Studies Essentials,2026-03-28,2026-04-11,2026-05-26,450,Returned
LIB1987,STU2518,Oviya Puri,BK082,Advanced Machine Learning,2026-05-30,2026-06-13,2026-06-02,0,Returned
LIB1988,STU2518,Oviya Puri,BK167,Environmental Studies Concepts,2026-04-03,2026-04-17,2026-06-01,450,Returned
LIB1989,STU2518,Oviya Puri,BK231,Organizational Behaviour Concepts,2026-04-19,2026-05-03,2026-05-21,180,Returned
LIB1990,STU2520,Upkaar Bajaj,BK266,International Business,2026-01-28,2026-02-11,2026-06-16,500,Returned
LIB1991,STU2521,Qushi Bava,BK116,IoT Essentials,2026-04-03,2026-04-17,2026-04-28,110,Returned
LIB1992,STU2523,Anjali Thakkar,BK128,Introduction to DevOps,2026-06-01,2026-06-15,2026-06-20,50,Returned
LIB1993,STU2523,Anjali Thakkar,BK074,Microprocessors Essentials,2026-02-09,2026-02-23,2026-02-17,0,Returned
LIB1994,STU2524,Aarna Thakkar,BK194,Fundamentals of International Business,2026-02-21,2026-03-07,2026-05-30,500,Returned
LIB1995,STU2524,Aarna Thakkar,BK050,Computer Networks Essentials,2026-04-28,2026-05-12,2026-06-25,440,Returned
LIB1996,STU2524,Aarna Thakkar,BK042,DBMS Essentials,2026-02-08,2026-02-22,2026-06-29,500,Returned
LIB1997,STU2527,Chandresh Sheth,BK146,Fundamentals of Computer Fundamentals,2026-06-29,2026-07-13,2026-07-05,0,Returned
LIB1998,STU2527,Chandresh Sheth,BK016,Fundamentals of Basic Electrical Engineering,2026-01-25,2026-02-08,,500,Overdue
LIB1999,STU2531,Triveni Sarraf,BK157,Fundamentals of Business Law,2026-04-26,2026-05-10,,500,Overdue
LIB2000,STU2531,Triveni Sarraf,BK096,Introduction to Cloud Computing,2026-06-18,2026-07-02,2026-06-27,0,Returned
LIB2001,STU2532,Nihal Varma,BK252,Fundamentals of HR Management,2026-05-01,2026-05-15,,500,Overdue
LIB2002,STU2532,Nihal Varma,BK145,Computer Fundamentals Concepts,2026-04-15,2026-04-29,2026-05-28,290,Returned
LIB2003,STU2532,Nihal Varma,BK129,Fundamentals of Business Communication,2026-04-24,2026-05-08,2026-06-03,260,Returned
LIB2004,STU2538,Yahvi Sachdeva,BK217,Project Management,2026-06-28,2026-07-12,2026-07-13,10,Returned
LIB2005,STU2538,Yahvi Sachdeva,BK220,Fundamentals of Project Management,2026-02-18,2026-03-04,2026-03-28,240,Returned
LIB2006,STU2538,Yahvi Sachdeva,BK096,Introduction to Cloud Computing,2026-03-05,2026-03-19,2026-07-01,500,Returned
LIB2007,STU2540,Falak Narayan,BK254,Business Analytics Essentials,2026-03-19,2026-04-02,2026-04-22,200,Returned
LIB2008,STU2540,Falak Narayan,BK189,Consumer Behaviour,2026-02-24,2026-03-10,2026-04-01,220,Returned
LIB2009,STU2545,Frederick Dhar,BK130,Business Communication Concepts,2026-05-20,2026-06-03,2026-06-18,150,Returned
LIB2010,STU2545,Frederick Dhar,BK094,Cloud Computing Essentials,2026-05-27,2026-06-10,2026-07-14,340,Returned
LIB2011,STU2548,Falguni Konda,BK024,Mathematics-II Essentials,2026-06-06,2026-06-20,2026-06-24,40,Returned
LIB2012,STU2548,Falguni Konda,BK206,Fundamentals of Strategic Management,2026-03-10,2026-03-24,2026-06-14,500,Returned
LIB2013,STU2548,Falguni Konda,BK101,Artificial Intelligence,2026-04-08,2026-04-22,,500,Overdue
LIB2014,STU2549,Chandran Dara,BK145,Computer Fundamentals Concepts,2026-03-19,2026-04-02,2026-07-20,500,Returned
LIB2015,STU2551,Ira Singhal,BK122,Blockchain Concepts,2026-06-11,2026-06-25,2026-07-14,190,Returned
LIB2016,STU2551,Ira Singhal,BK126,DevOps Essentials,2026-04-12,2026-04-26,,500,Overdue
LIB2017,STU2551,Ira Singhal,BK264,Advanced Strategic Management,2026-03-13,2026-03-27,2026-04-16,200,Returned
LIB2018,STU2552,Kevin Tank,BK032,Digital Electronics Essentials,2026-01-30,2026-02-13,2026-05-12,500,Returned
LIB2019,STU2554,Amara Kurian,BK110,Advanced Mobile Computing,2026-05-01,2026-05-15,2026-05-20,50,Returned
LIB2020,STU2554,Amara Kurian,BK081,Introduction to Machine Learning,2026-02-21,2026-03-07,,500,Overdue
LIB2021,STU2554,Amara Kurian,BK163,Business Statistics Concepts,2026-02-16,2026-03-02,2026-04-02,310,Returned
LIB2022,STU2558,Abdul Venkatesh,BK041,Advanced DBMS,2026-03-30,2026-04-13,2026-05-15,320,Returned
LIB2023,STU2558,Abdul Venkatesh,BK150,Advanced Marketing Management,2026-02-13,2026-02-27,2026-07-05,500,Returned
LIB2024,STU2559,Geetika Balasubramanian,BK116,IoT Essentials,2026-01-24,2026-02-07,,500,Overdue
LIB2025,STU2559,Geetika Balasubramanian,BK040,Python Programming Essentials,2026-03-02,2026-03-16,2026-05-30,500,Returned
LIB2026,STU2561,Gaurika Vora,BK042,DBMS Essentials,2026-03-19,2026-04-02,2026-07-21,500,Returned
LIB2027,STU2564,Ojas Lata,BK002,Advanced Mathematics-I,2026-06-28,2026-07-12,2026-07-03,0,Returned
LIB2028,STU2564,Ojas Lata,BK062,Introduction to Software Engineering,2026-05-18,2026-06-01,2026-07-21,500,Returned
LIB2029,STU2569,Raagini Palan,BK144,Introduction to Business Mathematics,2026-02-27,2026-03-13,,500,Overdue
LIB2030,STU2569,Raagini Palan,BK093,Cloud Computing Concepts,2026-03-02,2026-03-16,2026-07-04,500,Returned
LIB2031,STU2569,Raagini Palan,BK077,Probability & Statistics Essentials,2026-03-18,2026-04-01,2026-03-19,0,Returned
LIB2032,STU2573,Peter Bal,BK157,Fundamentals of Business Law,2026-03-30,2026-04-13,2026-04-14,10,Returned
LIB2033,STU2576,Mohini Mukherjee,BK131,Business Communication,2026-04-07,2026-04-21,2026-04-23,20,Returned
LIB2034,STU2580,Urvashi Chaudhry,BK125,Fundamentals of DevOps,2026-03-28,2026-04-11,,500,Overdue
LIB2035,STU2580,Urvashi Chaudhry,BK038,Advanced Python Programming,2026-02-16,2026-03-02,2026-03-19,170,Returned
LIB2036,STU2580,Urvashi Chaudhry,BK095,Fundamentals of Cloud Computing,2026-03-12,2026-03-26,,500,Overdue
LIB2037,STU2584,Qabil Bose,BK043,DBMS,2026-06-08,2026-06-22,2026-07-16,240,Returned
LIB2038,STU2585,Yashodhara Thakkar,BK099,Cyber Security Essentials,2026-02-10,2026-02-24,,500,Overdue
LIB2039,STU2585,Yashodhara Thakkar,BK069,Web Technologies,2026-04-27,2026-05-11,2026-05-29,180,Returned
LIB2040,STU2585,Yashodhara Thakkar,BK265,Advanced International Business,2026-02-14,2026-02-28,2026-04-15,460,Returned
LIB2041,STU2587,Atharv Gara,BK022,Mathematics-II,2026-04-22,2026-05-06,2026-06-25,500,Returned
LIB2042,STU2587,Atharv Gara,BK260,Introduction to Business Communication,2026-06-15,2026-06-29,2026-07-21,220,Returned
LIB2043,STU2587,Atharv Gara,BK091,Computer Graphics,2026-02-09,2026-02-23,2026-06-15,500,Returned
LIB2044,STU2588,Abeer Sundaram,BK261,Strategic Management Concepts,2026-04-21,2026-05-05,2026-05-02,0,Returned
LIB2045,STU2593,Jagvi Mallick,BK203,Introduction to E-Commerce,2026-03-02,2026-03-16,2026-05-30,500,Returned
LIB2046,STU2594,Neha Prasad,BK048,Operating Systems Essentials,2026-04-27,2026-05-11,,500,Overdue
LIB2047,STU2599,Pushti Ramakrishnan,BK132,Introduction to Business Communication,2026-04-05,2026-04-19,2026-05-25,360,Returned
LIB2048,STU2601,Advika Nayak,BK113,Fundamentals of IoT,2026-03-31,2026-04-14,2026-05-03,190,Returned
LIB2049,STU2602,Matthew Raval,BK194,Fundamentals of International Business,2026-05-18,2026-06-01,,500,Overdue
LIB2050,STU2602,Matthew Raval,BK251,Introduction to HR Management,2026-06-14,2026-06-28,2026-07-06,80,Returned
LIB2051,STU2602,Matthew Raval,BK104,Advanced Artificial Intelligence,2026-03-16,2026-03-30,2026-06-03,500,Returned
LIB2052,STU2603,Omya Saraf,BK070,Web Technologies Concepts,2026-04-26,2026-05-10,2026-06-22,430,Returned
LIB2053,STU2604,Eiravati Sandal,BK200,Business Ethics,2026-03-05,2026-03-19,2026-05-05,470,Returned
LIB2054,STU2604,Eiravati Sandal,BK022,Mathematics-II,2026-04-10,2026-04-24,2026-04-27,30,Returned
LIB2055,STU2608,Dhruv Gade,BK240,Business Statistics,2026-04-23,2026-05-07,2026-07-03,500,Returned
LIB2056,STU2608,Dhruv Gade,BK248,Introduction to Operations Management,2026-04-05,2026-04-19,2026-05-31,420,Returned
LIB2057,STU2608,Dhruv Gade,BK247,Fundamentals of Operations Management,2026-01-26,2026-02-09,2026-02-17,80,Returned
LIB2058,STU2610,Hemang Ray,BK241,Introduction to Financial Management,2026-05-25,2026-06-08,2026-06-18,100,Returned
LIB2059,STU2613,Vasana Samra,BK022,Mathematics-II,2026-05-27,2026-06-10,2026-07-13,330,Returned
LIB2060,STU2613,Vasana Samra,BK218,Project Management Concepts,2026-03-10,2026-03-24,2026-06-25,500,Returned
LIB2061,STU2613,Vasana Samra,BK147,Computer Fundamentals Essentials,2026-03-27,2026-04-10,2026-06-19,500,Returned
LIB2062,STU2615,Wridesh Khanna,BK068,Design & Analysis of Algorithms,2026-02-05,2026-02-19,,500,Overdue
LIB2063,STU2615,Wridesh Khanna,BK248,Introduction to Operations Management,2026-05-13,2026-05-27,2026-05-16,0,Returned
LIB2064,STU2615,Wridesh Khanna,BK066,Design & Analysis of Algorithms Essentials,2026-03-16,2026-03-30,2026-07-04,500,Returned
LIB2065,STU2616,Janani Khatri,BK177,Introduction to Operations Management,2026-04-18,2026-05-02,2026-07-10,500,Returned
LIB2066,STU2616,Janani Khatri,BK221,Managerial Economics Concepts,2026-03-23,2026-04-06,2026-05-21,450,Returned
LIB2067,STU2617,Pahal Sharma,BK039,Python Programming Concepts,2026-03-18,2026-04-01,2026-06-02,500,Returned
LIB2068,STU2617,Pahal Sharma,BK038,Advanced Python Programming,2026-06-12,2026-06-26,2026-07-18,220,Returned
LIB2069,STU2620,Nitara Karan,BK055,Fundamentals of Discrete Mathematics,2026-05-20,2026-06-03,,500,Overdue
LIB2070,STU2622,Vanya Natarajan,BK181,Advanced Entrepreneurship,2026-03-16,2026-03-30,2026-03-23,0,Returned
LIB2071,STU2623,Widisha Gara,BK089,Computer Graphics Essentials,2026-03-27,2026-04-10,2026-05-12,320,Returned
LIB2072,STU2623,Widisha Gara,BK161,Business Statistics Essentials,2026-02-13,2026-02-27,,500,Overdue
LIB2073,STU2624,Liam Agrawal,BK170,Human Resource Management Essentials,2026-05-20,2026-06-03,2026-07-07,340,Returned
LIB2074,STU2624,Liam Agrawal,BK072,Fundamentals of Web Technologies,2026-04-14,2026-04-28,2026-07-22,500,Returned
LIB2075,STU2624,Liam Agrawal,BK098,Introduction to Cyber Security,2026-03-17,2026-03-31,2026-04-11,110,Returned
LIB2076,STU2627,Omya Dasgupta,BK235,Marketing Management Essentials,2026-01-31,2026-02-14,2026-04-11,500,Returned
LIB2077,STU2627,Omya Dasgupta,BK064,Software Engineering Concepts,2026-02-10,2026-02-24,2026-05-21,500,Returned
LIB2078,STU2627,Omya Dasgupta,BK149,Fundamentals of Marketing Management,2026-02-08,2026-02-22,2026-06-09,500,Returned
LIB2079,STU2628,Reyansh Taneja,BK116,IoT Essentials,2026-06-27,2026-07-11,2026-07-10,0,Returned
LIB2080,STU2629,Jairaj Murty,BK119,Deep Learning Concepts,2026-05-08,2026-05-22,,500,Overdue
LIB2081,STU2629,Jairaj Murty,BK184,Fundamentals of Entrepreneurship,2026-06-16,2026-06-30,,230,Overdue
LIB2082,STU2630,Upadhriti Bassi,BK097,Advanced Cyber Security,2026-02-01,2026-02-15,2026-02-12,0,Returned
LIB2083,STU2630,Upadhriti Bassi,BK068,Design & Analysis of Algorithms,2026-06-17,2026-07-01,2026-07-03,20,Returned
LIB2084,STU2630,Upadhriti Bassi,BK180,Operations Management,2026-03-19,2026-04-02,2026-06-27,500,Returned
LIB2085,STU2633,Jagrati Korpal,BK167,Environmental Studies Concepts,2026-03-18,2026-04-01,2026-04-13,120,Returned
LIB2086,STU2633,Jagrati Korpal,BK230,Advanced Organizational Behaviour,2026-03-23,2026-04-06,2026-07-08,500,Returned
LIB2087,STU2633,Jagrati Korpal,BK053,Introduction to Discrete Mathematics,2026-02-09,2026-02-23,2026-03-28,330,Returned
LIB2088,STU2639,Ekaja Seshadri,BK054,Discrete Mathematics,2026-06-22,2026-07-06,2026-07-12,60,Returned
LIB2089,STU2639,Ekaja Seshadri,BK089,Computer Graphics Essentials,2026-05-19,2026-06-02,2026-07-21,490,Returned
LIB2090,STU2639,Ekaja Seshadri,BK088,Compiler Design,2026-04-09,2026-04-23,,500,Overdue
LIB2091,STU2641,Hamsini Bahl,BK172,Human Resource Management Concepts,2026-07-01,2026-07-15,2026-07-18,30,Returned
LIB2092,STU2641,Hamsini Bahl,BK239,Advanced Business Statistics,2026-04-22,2026-05-06,2026-06-14,390,Returned
LIB2093,STU2641,Hamsini Bahl,BK193,Advanced International Business,2026-05-30,2026-06-13,2026-07-09,260,Returned
LIB2094,STU2643,Devika Bhagat,BK051,Fundamentals of Computer Networks,2026-01-24,2026-02-07,2026-06-03,500,Returned
LIB2095,STU2643,Devika Bhagat,BK237,Business Statistics Concepts,2026-02-15,2026-03-01,2026-05-15,500,Returned
LIB2096,STU2647,Bishakha Shah,BK213,Business Analytics Essentials,2026-03-27,2026-04-10,2026-04-15,50,Returned
LIB2097,STU2648,Janani Boase,BK159,Business Law Essentials,2026-06-27,2026-07-11,2026-07-21,100,Returned
LIB2098,STU2648,Janani Boase,BK077,Probability & Statistics Essentials,2026-06-30,2026-07-14,2026-07-16,20,Returned
LIB2099,STU2648,Janani Boase,BK228,Introduction to Accounting for Managers,2026-03-09,2026-03-23,2026-06-09,500,Returned
LIB2100,STU2649,Logan Bumb,BK044,Introduction to DBMS,2026-02-18,2026-03-04,2026-05-29,500,Returned
LIB2101,STU2649,Logan Bumb,BK166,Introduction to Environmental Studies,2026-04-29,2026-05-13,2026-05-13,0,Returned
LIB2102,STU2649,Logan Bumb,BK151,Introduction to Marketing Management,2026-06-11,2026-06-25,2026-06-17,0,Returned
LIB2103,STU2651,Parth Natarajan,BK022,Mathematics-II,2026-06-06,2026-06-20,2026-07-09,190,Returned
LIB2104,STU2651,Parth Natarajan,BK049,Advanced Computer Networks,2026-04-23,2026-05-07,2026-07-07,500,Returned
LIB2105,STU2652,Ethan Mistry,BK179,Operations Management Concepts,2026-03-08,2026-03-22,2026-03-21,0,Returned
LIB2106,STU2653,Arunima Hegde,BK210,Introduction to Supply Chain Management,2026-05-17,2026-05-31,2026-06-21,210,Returned
LIB2107,STU2653,Arunima Hegde,BK221,Managerial Economics Concepts,2026-05-18,2026-06-01,2026-05-29,0,Returned
LIB2108,STU2653,Arunima Hegde,BK118,Introduction to Deep Learning,2026-02-18,2026-03-04,2026-06-22,500,Returned
LIB2109,STU2654,Jagat Shan,BK225,Accounting for Managers Essentials,2026-06-12,2026-06-26,2026-06-23,0,Returned
LIB2110,STU2654,Jagat Shan,BK203,Introduction to E-Commerce,2026-03-18,2026-04-01,2026-04-24,230,Returned
LIB2111,STU2655,Anita Garde,BK221,Managerial Economics Concepts,2026-05-04,2026-05-18,2026-06-14,270,Returned
LIB2112,STU2657,Rayaan Raman,BK185,Advanced Research Methodology,2026-05-23,2026-06-06,2026-05-31,0,Returned
LIB2113,STU2657,Rayaan Raman,BK162,Introduction to Business Statistics,2026-06-05,2026-06-19,2026-06-07,0,Returned
LIB2114,STU2662,Zarna Natarajan,BK121,Blockchain Essentials,2026-06-19,2026-07-03,2026-06-20,0,Returned
LIB2115,STU2662,Zarna Natarajan,BK035,Fundamentals of Environmental Studies,2026-05-15,2026-05-29,2026-06-25,270,Returned
LIB2116,STU2662,Zarna Natarajan,BK032,Digital Electronics Essentials,2026-04-18,2026-05-02,2026-05-23,210,Returned
LIB2117,STU2664,Naksh Mital,BK008,Advanced Physics,2026-05-11,2026-05-25,,500,Overdue
LIB2118,STU2669,Hemangini Kadakia,BK265,Advanced International Business,2026-05-21,2026-06-04,2026-06-02,0,Returned
LIB2119,STU2669,Hemangini Kadakia,BK175,Introduction to Financial Management,2026-03-26,2026-04-09,2026-05-13,340,Returned
LIB2120,STU2670,Teerth Dubey,BK157,Fundamentals of Business Law,2026-01-25,2026-02-08,2026-02-16,80,Returned
LIB2121,STU2670,Teerth Dubey,BK061,Advanced Software Engineering,2026-03-04,2026-03-18,,500,Overdue
LIB2122,STU2671,Neelima Gaba,BK105,Fundamentals of Big Data Analytics,2026-05-01,2026-05-15,2026-05-14,0,Returned
LIB2123,STU2672,Anirudh Mannan,BK174,Financial Management Concepts,2026-05-26,2026-06-09,2026-06-05,0,Returned
LIB2124,STU2676,Laban Narang,BK099,Cyber Security Essentials,2026-02-25,2026-03-11,,500,Overdue
LIB2125,STU2676,Laban Narang,BK053,Introduction to Discrete Mathematics,2026-05-07,2026-05-21,,500,Overdue
LIB2126,STU2677,Chanakya Kadakia,BK040,Python Programming Essentials,2026-02-15,2026-03-01,,500,Overdue
LIB2127,STU2677,Chanakya Kadakia,BK089,Computer Graphics Essentials,2026-03-23,2026-04-06,2026-05-16,400,Returned
LIB2128,STU2677,Chanakya Kadakia,BK216,Business Analytics Concepts,2026-01-29,2026-02-12,2026-03-02,180,Returned
LIB2129,STU2678,Nidhi Tata,BK095,Fundamentals of Cloud Computing,2026-05-11,2026-05-25,2026-05-31,60,Returned
LIB2130,STU2678,Nidhi Tata,BK118,Introduction to Deep Learning,2026-02-21,2026-03-07,2026-06-17,500,Returned
LIB2131,STU2678,Nidhi Tata,BK057,Introduction to Java Programming,2026-06-25,2026-07-09,2026-07-22,130,Returned
LIB2132,STU2682,Hemang Mann,BK221,Managerial Economics Concepts,2026-05-14,2026-05-28,,500,Overdue
LIB2133,STU2682,Hemang Mann,BK137,Fundamentals of Business Economics,2026-06-15,2026-06-29,,240,Overdue
LIB2134,STU2684,Odika Aggarwal,BK125,Fundamentals of DevOps,2026-01-24,2026-02-07,2026-07-13,500,Returned
LIB2135,STU2684,Odika Aggarwal,BK039,Python Programming Concepts,2026-04-05,2026-04-19,2026-05-28,390,Returned
LIB2136,STU2690,Yuvraj Ben,BK037,Introduction to Python Programming,2026-02-12,2026-02-26,,500,Overdue
LIB2137,STU2690,Yuvraj Ben,BK260,Introduction to Business Communication,2026-05-13,2026-05-27,2026-05-25,0,Returned
LIB2138,STU2690,Yuvraj Ben,BK007,Introduction to Physics,2026-04-12,2026-04-26,,500,Overdue
LIB2139,STU2692,Theodore Bakshi,BK026,Data Structures,2026-05-21,2026-06-04,2026-07-13,390,Returned
LIB2140,STU2692,Theodore Bakshi,BK266,International Business,2026-02-27,2026-03-13,2026-04-11,290,Returned
LIB2141,STU2696,Amara Seshadri,BK042,DBMS Essentials,2026-06-08,2026-06-22,2026-07-05,130,Returned
LIB2142,STU2697,Zansi Bali,BK139,Business Economics,2026-05-09,2026-05-23,,500,Overdue
LIB2143,STU2697,Zansi Bali,BK059,Java Programming Concepts,2026-06-04,2026-06-18,2026-06-25,70,Returned
