Student_ID,Roll_Number,First_Name,Last_Name,Full_Name,Gender,Department_ID,Program,Year,Section_ID,Email,Phone,Blood_Group,Hostel_Status,Admission_Year,CGPA
STU2624,BBA2025B044,Shravya,Dewan,Shravya Dewan,Female,BBA,BBA,2,SEC044,shravya.dewan@cpit.edu.in,8121758024,O+,Day Scholar,2025,7.49
STU2625,BBA2025B045,Avni,Venkatesh,Avni Venkatesh,Female,BBA,BBA,2,SEC044,avni.venkatesh@cpit.edu.in,8954627818,B-,Hosteller,2025,8.24
STU2626,BBA2025B046,Zehaan,Gara,Zehaan Gara,Male,BBA,BBA,2,SEC044,zehaan.gara@cpit.edu.in,9962501215,A+,Day Scholar,2025,6.9
STU2627,BBA2025B047,Hardik,Edwin,Hardik Edwin,Male,BBA,BBA,2,SEC044,hardik.edwin@cpit.edu.in,6292302630,AB-,Day Scholar,2025,9.15
STU2628,BBA2025B048,Darpan,Hora,Darpan Hora,Male,BBA,BBA,2,SEC044,darpan.hora@cpit.edu.in,7780699412,A+,Hosteller,2025,8.54
STU2629,BBA2025B049,Yasti,Goda,Yasti Goda,Female,BBA,BBA,2,SEC044,yasti.goda@cpit.edu.in,8721256594,AB+,Day Scholar,2025,9.75
STU2630,BBA2025B050,Kritika,Raghavan,Kritika Raghavan,Female,BBA,BBA,2,SEC044,kritika.raghavan@cpit.edu.in,6466816388,AB+,Day Scholar,2025,8.35
STU2631,BBA2025B051,Oscar,Nagarajan,Oscar Nagarajan,Male,BBA,BBA,2,SEC044,oscar.nagarajan@cpit.edu.in,6636717605,B+,Hosteller,2025,8.94
STU2632,BBA2025B052,Yatin,Tailor,Yatin Tailor,Female,BBA,BBA,2,SEC044,yatin.tailor@cpit.edu.in,6766396675,B-,Hosteller,2025,6.2
STU2633,BBA2025B053,Eta,Setty,Eta Setty,Male,BBA,BBA,2,SEC044,eta.setty@cpit.edu.in,6845945538,B-,Hosteller,2025,8.03
STU2634,BBA2025B054,Vedhika,Bhatnagar,Vedhika Bhatnagar,Female,BBA,BBA,2,SEC044,vedhika.bhatnagar@cpit.edu.in,9937606511,B+,Hosteller,2025,8.01
STU2635,BBA2025B055,Hemangini,Kata,Hemangini Kata,Female,BBA,BBA,2,SEC044,hemangini.kata@cpit.edu.in,9749865869,O+,Hosteller,2025,9.1
STU2636,BBA2025B056,Sudiksha,Mander,Sudiksha Mander,Male,BBA,BBA,2,SEC044,sudiksha.mander@cpit.edu.in,9706654858,A+,Day Scholar,2025,9.13
STU2637,BBA2025B057,Charvi,Naidu,Charvi Naidu,Female,BBA,BBA,2,SEC044,charvi.naidu@cpit.edu.in,9965658167,B+,Day Scholar,2025,6.36
STU2638,BBA2025B058,Rayaan,Khanna,Rayaan Khanna,Female,BBA,BBA,2,SEC044,rayaan.khanna@cpit.edu.in,9913354773,A+,Hosteller,2025,6.49
STU2639,BBA2025B059,Ekani,More,Ekani More,Female,BBA,BBA,2,SEC044,ekani.more@cpit.edu.in,7101519811,A-,Day Scholar,2025,6.78
STU2640,BBA2025B060,Manbir,Yogi,Manbir Yogi,Male,BBA,BBA,2,SEC044,manbir.yogi@cpit.edu.in,9387425079,A+,Hosteller,2025,9.17
STU2641,BBA2024A001,Forum,Mitter,Forum Mitter,Female,BBA,BBA,3,SEC045,forum.mitter@cpit.edu.in,7078998543,B+,Hosteller,2024,7.62
STU2642,BBA2024A002,Garima,Nori,Garima Nori,Female,BBA,BBA,3,SEC045,garima.nori@cpit.edu.in,8576321920,O-,Hosteller,2024,7.98
STU2643,BBA2024A003,Rachita,Rai,Rachita Rai,Male,BBA,BBA,3,SEC045,rachita.rai@cpit.edu.in,7967372076,O-,Hosteller,2024,7.39
STU2644,BBA2024A004,Vrinda,Dhillon,Vrinda Dhillon,Male,BBA,BBA,3,SEC045,vrinda.dhillon@cpit.edu.in,8011812412,A-,Day Scholar,2024,7.27
STU2645,BBA2024A005,Arjun,Pandit,Arjun Pandit,Male,BBA,BBA,3,SEC045,arjun.pandit@cpit.edu.in,8438545634,AB+,Day Scholar,2024,6.5
STU2646,BBA2024A006,Daksh,Sahni,Daksh Sahni,Male,BBA,BBA,3,SEC045,daksh.sahni@cpit.edu.in,8742665324,O-,Day Scholar,2024,8.78
STU2647,BBA2024A007,Wridesh,Jha,Wridesh Jha,Female,BBA,BBA,3,SEC045,wridesh.jha@cpit.edu.in,7789150259,B-,Hosteller,2024,6.46
STU2648,BBA2024A008,Chakradev,Sood,Chakradev Sood,Male,BBA,BBA,3,SEC045,chakradev.sood@cpit.edu.in,6298345375,A-,Hosteller,2024,7.1
STU2649,BBA2024A009,Omya,Bora,Omya Bora,Male,BBA,BBA,3,SEC045,omya.bora@cpit.edu.in,7139177703,A+,Hosteller,2024,8.9
STU2650,BBA2024A010,Tamanna,Saran,Tamanna Saran,Male,BBA,BBA,3,SEC045,tamanna.saran@cpit.edu.in,7140440803,B+,Hosteller,2024,7.8
STU2651,BBA2024A011,Banjeet,Nath,Banjeet Nath,Female,BBA,BBA,3,SEC045,banjeet.nath@cpit.edu.in,6892555945,A-,Hosteller,2024,8.43
STU2652,BBA2024A012,Megha,Munshi,Megha Munshi,Male,BBA,BBA,3,SEC045,megha.munshi@cpit.edu.in,9939537921,O-,Hosteller,2024,8.5
STU2653,BBA2024A013,Anusha,Kulkarni,Anusha Kulkarni,Male,BBA,BBA,3,SEC045,anusha.kulkarni@cpit.edu.in,6258273507,B+,Hosteller,2024,6.51
STU2654,BBA2024A014,Gautam,Kaur,Gautam Kaur,Female,BBA,BBA,3,SEC045,gautam.kaur@cpit.edu.in,9952271932,AB+,Day Scholar,2024,7.81
STU2655,BBA2024A015,Sanaya,Bahl,Sanaya Bahl,Female,BBA,BBA,3,SEC045,sanaya.bahl@cpit.edu.in,8907546058,A+,Day Scholar,2024,7.81
STU2656,BBA2024A016,Suhani,Chakraborty,Suhani Chakraborty,Female,BBA,BBA,3,SEC045,suhani.chakraborty@cpit.edu.in,9210186152,B-,Day Scholar,2024,9.7
STU2657,BBA2024A017,Lopa,Rajagopal,Lopa Rajagopal,Female,BBA,BBA,3,SEC045,lopa.rajagopal@cpit.edu.in,7733432006,O-,Day Scholar,2024,6.18
STU2658,BBA2024A018,Vasana,Biswas,Vasana Biswas,Male,BBA,BBA,3,SEC045,vasana.biswas@cpit.edu.in,9873702794,B+,Hosteller,2024,6.69
STU2659,BBA2024A019,Ishita,Samra,Ishita Samra,Male,BBA,BBA,3,SEC045,ishita.samra@cpit.edu.in,6292680107,B-,Day Scholar,2024,6.15
STU2660,BBA2024A020,Mitesh,Shah,Mitesh Shah,Male,BBA,BBA,3,SEC045,mitesh.shah@cpit.edu.in,8047602065,A+,Day Scholar,2024,9.69
STU2661,BBA2024A021,Sneha,Bhatia,Sneha Bhatia,Male,BBA,BBA,3,SEC045,sneha.bhatia@cpit.edu.in,7991902315,AB-,Hosteller,2024,8.64
STU2662,BBA2024A022,Oviya,Hari,Oviya Hari,Male,BBA,BBA,3,SEC045,oviya.hari@cpit.edu.in,8402002487,O+,Day Scholar,2024,7.95
STU2663,BBA2024A023,Eta,Bala,Eta Bala,Female,BBA,BBA,3,SEC045,eta.bala@cpit.edu.in,6704574780,AB-,Hosteller,2024,7.29
STU2664,BBA2024A024,Kalpit,Naidu,Kalpit Naidu,Female,BBA,BBA,3,SEC045,kalpit.naidu@cpit.edu.in,8416771540,AB-,Hosteller,2024,8.43
STU2665,BBA2024A025,Ayaan,Jani,Ayaan Jani,Male,BBA,BBA,3,SEC045,ayaan.jani@cpit.edu.in,6190886681,B+,Day Scholar,2024,7.6
STU2666,BBA2024A026,Bachittar,Ramakrishnan,Bachittar Ramakrishnan,Female,BBA,BBA,3,SEC045,bachittar.ramakrishnan@cpit.edu.in,8140872162,A-,Hosteller,2024,8.02
STU2667,BBA2024A027,Hamsini,Gade,Hamsini Gade,Female,BBA,BBA,3,SEC045,hamsini.gade@cpit.edu.in,9859383017,AB+,Hosteller,2024,7.2
STU2668,BBA2024A028,Sanya,Pandey,Sanya Pandey,Female,BBA,BBA,3,SEC045,sanya.pandey@cpit.edu.in,7434287412,O+,Hosteller,2024,6.33
STU2669,BBA2024A029,Chanakya,Gera,Chanakya Gera,Male,BBA,BBA,3,SEC045,chanakya.gera@cpit.edu.in,6912131947,O-,Hosteller,2024,6.45
STU2670,BBA2024A030,Amara,Bhargava,Amara Bhargava,Female,BBA,BBA,3,SEC045,amara.bhargava@cpit.edu.in,9130177798,A-,Day Scholar,2024,6.83
STU2671,BBA2024A031,Maanav,Magar,Maanav Magar,Male,BBA,BBA,3,SEC045,maanav.magar@cpit.edu.in,9505760805,O-,Hosteller,2024,8.09
STU2672,BBA2024A032,Mohini,Krishnamurthy,Mohini Krishnamurthy,Female,BBA,BBA,3,SEC045,mohini.krishnamurthy@cpit.edu.in,9068222358,B+,Hosteller,2024,6.88
STU2673,BBA2024A033,Nachiket,Rattan,Nachiket Rattan,Female,BBA,BBA,3,SEC045,nachiket.rattan@cpit.edu.in,9605356630,AB-,Day Scholar,2024,6.29
STU2674,BBA2024A034,Abha,Walia,Abha Walia,Female,BBA,BBA,3,SEC045,abha.walia@cpit.edu.in,9149575201,AB+,Hosteller,2024,9.9
STU2675,BBA2024A035,Rajeshri,Apte,Rajeshri Apte,Female,BBA,BBA,3,SEC045,rajeshri.apte@cpit.edu.in,6355079293,O-,Hosteller,2024,6.82
STU2676,BBA2024A036,Laksh,Nagi,Laksh Nagi,Female,BBA,BBA,3,SEC045,laksh.nagi@cpit.edu.in,8898624777,AB-,Day Scholar,2024,7.6
STU2677,BBA2024A037,Chakrika,Lanka,Chakrika Lanka,Female,BBA,BBA,3,SEC045,chakrika.lanka@cpit.edu.in,9768962948,AB+,Day Scholar,2024,7.09
STU2678,BBA2024A038,Daksha,Badal,Daksha Badal,Male,BBA,BBA,3,SEC045,daksha.badal@cpit.edu.in,8540642017,AB+,Day Scholar,2024,7.14
STU2679,BBA2024A039,Anamika,Sachar,Anamika Sachar,Female,BBA,BBA,3,SEC045,anamika.sachar@cpit.edu.in,8443979323,B+,Hosteller,2024,6.66
STU2680,BBA2024A040,Nandini,Gera,Nandini Gera,Female,BBA,BBA,3,SEC045,nandini.gera@cpit.edu.in,6855170856,AB-,Day Scholar,2024,9.18
STU2681,BBA2024A041,Anita,Gala,Anita Gala,Female,BBA,BBA,3,SEC045,anita.gala@cpit.edu.in,6695772741,AB-,Day Scholar,2024,7.0
STU2682,BBA2024A042,Rachit,Choudhary,Rachit Choudhary,Male,BBA,BBA,3,SEC045,rachit.choudhary@cpit.edu.in,6094567004,AB-,Hosteller,2024,8.67
STU2683,BBA2024A043,Isaiah,Sachdev,Isaiah Sachdev,Male,BBA,BBA,3,SEC045,isaiah.sachdev@cpit.edu.in,8658410589,AB+,Day Scholar,2024,9.97
STU2684,BBA2024A044,Zayyan,Thaker,Zayyan Thaker,Male,BBA,BBA,3,SEC045,zayyan.thaker@cpit.edu.in,7907055321,O+,Day Scholar,2024,6.35
STU2685,BBA2024A045,Ekaraj,Subramanian,Ekaraj Subramanian,Male,BBA,BBA,3,SEC045,ekaraj.subramanian@cpit.edu.in,8364829963,B-,Hosteller,2024,7.25
STU2686,BBA2024A046,Adya,Pathak,Adya Pathak,Female,BBA,BBA,3,SEC045,adya.pathak@cpit.edu.in,6485628222,AB+,Hosteller,2024,7.15
STU2687,BBA2024A047,Akshay,Shere,Akshay Shere,Male,BBA,BBA,3,SEC045,akshay.shere@cpit.edu.in,6504093020,AB+,Day Scholar,2024,6.6
STU2688,BBA2024A048,Harshil,Kumer,Harshil Kumer,Male,BBA,BBA,3,SEC045,harshil.kumer@cpit.edu.in,6151946964,AB-,Hosteller,2024,8.77
STU2689,BBA2024A049,Maanas,Warrior,Maanas Warrior,Male,BBA,BBA,3,SEC045,maanas.warrior@cpit.edu.in,7372360479,O-,Hosteller,2024,6.19
STU2690,BBA2024A050,Omya,Menon,Omya Menon,Female,BBA,BBA,3,SEC045,omya.menon@cpit.edu.in,8163993790,A-,Day Scholar,2024,7.44
STU2691,BBA2024A051,Hema,Narayanan,Hema Narayanan,Female,BBA,BBA,3,SEC045,hema.narayanan@cpit.edu.in,7565084893,B-,Day Scholar,2024,9.44
STU2692,BBA2024A052,Wridesh,Bose,Wridesh Bose,Male,BBA,BBA,3,SEC045,wridesh.bose@cpit.edu.in,6351738649,O-,Day Scholar,2024,8.98
STU2693,BBA2024A053,Nakul,Kade,Nakul Kade,Male,BBA,BBA,3,SEC045,nakul.kade@cpit.edu.in,9192818692,A-,Hosteller,2024,7.35
STU2694,BBA2024A054,Tristan,Yohannan,Tristan Yohannan,Male,BBA,BBA,3,SEC045,tristan.yohannan@cpit.edu.in,8797252873,A-,Day Scholar,2024,8.62
STU2695,BBA2024A055,Radha,Morar,Radha Morar,Male,BBA,BBA,3,SEC045,radha.morar@cpit.edu.in,7574342791,AB+,Hosteller,2024,7.7
STU2696,BBA2024A056,Noah,Dixit,Noah Dixit,Female,BBA,BBA,3,SEC045,noah.dixit@cpit.edu.in,8116945717,A+,Day Scholar,2024,6.01
STU2697,BBA2024A057,Peter,Kakar,Peter Kakar,Female,BBA,BBA,3,SEC045,peter.kakar@cpit.edu.in,7169266442,O-,Hosteller,2024,8.3
STU2698,BBA2024A058,Yatin,Sarna,Yatin Sarna,Male,BBA,BBA,3,SEC045,yatin.sarna@cpit.edu.in,7899075139,A+,Hosteller,2024,9.85
STU2699,BBA2024A059,Finn,Radhakrishnan,Finn Radhakrishnan,Male,BBA,BBA,3,SEC045,finn.radhakrishnan@cpit.edu.in,8734091165,A+,Hosteller,2024,6.77
STU2700,BBA2024A060,Shravya,Parsa,Shravya Parsa,Female,BBA,BBA,3,SEC045,shravya.parsa@cpit.edu.in,7502711767,AB+,Hosteller,2024,7.75
STU2701,BBA2024B001,Chandani,Narayan,Chandani Narayan,Female,BBA,BBA,3,SEC046,chandani.narayan@cpit.edu.in,9359535691,AB+,Hosteller,2024,6.5
STU2702,BBA2024B002,Jagrati,Morar,Jagrati Morar,Male,BBA,BBA,3,SEC046,jagrati.morar@cpit.edu.in,7348433319,A+,Day Scholar,2024,8.28
STU2703,BBA2024B003,Charles,Shanker,Charles Shanker,Male,BBA,BBA,3,SEC046,charles.shanker@cpit.edu.in,8738774756,O+,Hosteller,2024,9.14
STU2704,BBA2024B004,Isaiah,Shan,Isaiah Shan,Female,BBA,BBA,3,SEC046,isaiah.shan@cpit.edu.in,7549678113,A-,Day Scholar,2024,9.08
STU2705,BBA2024B005,Farhan,Sami,Farhan Sami,Male,BBA,BBA,3,SEC046,farhan.sami@cpit.edu.in,7833166262,AB+,Day Scholar,2024,8.13
STU2706,BBA2024B006,Aayush,Agate,Aayush Agate,Female,BBA,BBA,3,SEC046,aayush.agate@cpit.edu.in,9083000204,B-,Day Scholar,2024,6.89
STU2707,BBA2024B007,Idika,Varkey,Idika Varkey,Male,BBA,BBA,3,SEC046,idika.varkey@cpit.edu.in,9482526346,O-,Hosteller,2024,9.49
STU2708,BBA2024B008,Jeevika,Goda,Jeevika Goda,Male,BBA,BBA,3,SEC046,jeevika.goda@cpit.edu.in,9879900843,AB+,Day Scholar,2024,6.97
STU2709,BBA2024B009,Arin,Virk,Arin Virk,Female,BBA,BBA,3,SEC046,arin.virk@cpit.edu.in,7956498294,AB-,Hosteller,2024,8.31
STU2710,BBA2024B010,Abha,Setty,Abha Setty,Male,BBA,BBA,3,SEC046,abha.setty@cpit.edu.in,6904825897,B-,Hosteller,2024,7.11
STU2711,BBA2024B011,Jeet,Bajaj,Jeet Bajaj,Female,BBA,BBA,3,SEC046,jeet.bajaj@cpit.edu.in,9294362708,A+,Day Scholar,2024,6.9
STU2712,BBA2024B012,Upkaar,Sodhi,Upkaar Sodhi,Female,BBA,BBA,3,SEC046,upkaar.sodhi@cpit.edu.in,9815415498,O-,Hosteller,2024,6.6
STU2713,BBA2024B013,Gaurangi,Hans,Gaurangi Hans,Male,BBA,BBA,3,SEC046,gaurangi.hans@cpit.edu.in,8930094916,B-,Day Scholar,2024,8.78
STU2714,BBA2024B014,Pavani,Choudhry,Pavani Choudhry,Female,BBA,BBA,3,SEC046,pavani.choudhry@cpit.edu.in,8255476591,AB-,Day Scholar,2024,6.32
STU2715,BBA2024B015,Peter,Dhillon,Peter Dhillon,Female,BBA,BBA,3,SEC046,peter.dhillon@cpit.edu.in,6341251764,O+,Hosteller,2024,6.31
STU2716,BBA2024B016,Lavanya,Master,Lavanya Master,Male,BBA,BBA,3,SEC046,lavanya.master@cpit.edu.in,7284496286,AB+,Hosteller,2024,8.88
STU2717,BBA2024B017,Caleb,Ganesan,Caleb Ganesan,Female,BBA,BBA,3,SEC046,caleb.ganesan@cpit.edu.in,6693799734,B+,Day Scholar,2024,9.4
STU2718,BBA2024B018,Aarav,Saxena,Aarav Saxena,Female,BBA,BBA,3,SEC046,aarav.saxena@cpit.edu.in,9750064365,AB-,Hosteller,2024,7.23
STU2719,BBA2024B019,Pushti,Rajagopal,Pushti Rajagopal,Female,BBA,BBA,3,SEC046,pushti.rajagopal@cpit.edu.in,7470391873,A+,Day Scholar,2024,8.74
STU2720,BBA2024B020,Lajita,Mutti,Lajita Mutti,Female,BBA,BBA,3,SEC046,lajita.mutti@cpit.edu.in,6283451309,O+,Day Scholar,2024,6.78
STU2721,BBA2024B021,Lucky,Dhar,Lucky Dhar,Female,BBA,BBA,3,SEC046,lucky.dhar@cpit.edu.in,7082190606,AB+,Day Scholar,2024,6.76
STU2722,BBA2024B022,Adya,Patel,Adya Patel,Male,BBA,BBA,3,SEC046,adya.patel@cpit.edu.in,7789626715,A+,Hosteller,2024,9.57
STU2723,BBA2024B023,Champak,Chowdhury,Champak Chowdhury,Male,BBA,BBA,3,SEC046,champak.chowdhury@cpit.edu.in,6467925718,O+,Hosteller,2024,7.9
STU2724,BBA2024B024,Oliver,Kala,Oliver Kala,Female,BBA,BBA,3,SEC046,oliver.kala@cpit.edu.in,9036681120,O+,Hosteller,2024,6.01
STU2725,BBA2024B025,Samarth,Sinha,Samarth Sinha,Male,BBA,BBA,3,SEC046,samarth.sinha@cpit.edu.in,9364693133,O-,Hosteller,2024,6.95
STU2726,BBA2024B026,Aradhana,Dayal,Aradhana Dayal,Female,BBA,BBA,3,SEC046,aradhana.dayal@cpit.edu.in,7695859841,B-,Day Scholar,2024,6.36
STU2727,BBA2024B027,Lila,Sagar,Lila Sagar,Male,BBA,BBA,3,SEC046,lila.sagar@cpit.edu.in,9847360181,AB+,Day Scholar,2024,7.61
STU2728,BBA2024B028,Eshana,Chaudhari,Eshana Chaudhari,Male,BBA,BBA,3,SEC046,eshana.chaudhari@cpit.edu.in,6579883646,A+,Hosteller,2024,9.92
STU2729,BBA2024B029,Udyati,D’Alia,Udyati D’Alia,Female,BBA,BBA,3,SEC046,udyati.d’alia@cpit.edu.in,8028870187,AB-,Hosteller,2024,8.36
STU2730,BBA2024B030,Bishakha,Morar,Bishakha Morar,Male,BBA,BBA,3,SEC046,bishakha.morar@cpit.edu.in,6379531047,A+,Hosteller,2024,9.77
STU2731,BBA2024B031,Maya,Jain,Maya Jain,Male,BBA,BBA,3,SEC046,maya.jain@cpit.edu.in,9988723836,O+,Hosteller,2024,8.19
STU2732,BBA2024B032,Gauri,Choudhary,Gauri Choudhary,Male,BBA,BBA,3,SEC046,gauri.choudhary@cpit.edu.in,9781225286,A+,Day Scholar,2024,7.87
STU2733,BBA2024B033,Pallavi,Gaba,Pallavi Gaba,Female,BBA,BBA,3,SEC046,pallavi.gaba@cpit.edu.in,6011520840,B+,Day Scholar,2024,8.58
STU2734,BBA2024B034,Jairaj,Babu,Jairaj Babu,Female,BBA,BBA,3,SEC046,jairaj.babu@cpit.edu.in,8949741508,AB+,Day Scholar,2024,8.51
STU2735,BBA2024B035,Inaya,Lad,Inaya Lad,Male,BBA,BBA,3,SEC046,inaya.lad@cpit.edu.in,6956023543,A+,Hosteller,2024,7.09
STU2736,BBA2024B036,Jacob,Divan,Jacob Divan,Male,BBA,BBA,3,SEC046,jacob.divan@cpit.edu.in,6520698140,AB-,Hosteller,2024,7.86
STU2737,BBA2024B037,Avi,Sethi,Avi Sethi,Female,BBA,BBA,3,SEC046,avi.sethi@cpit.edu.in,6537916124,AB+,Day Scholar,2024,6.47
STU2738,BBA2024B038,Faras,Rajagopal,Faras Rajagopal,Male,BBA,BBA,3,SEC046,faras.rajagopal@cpit.edu.in,8560704124,A+,Day Scholar,2024,6.74
STU2739,BBA2024B039,Chandani,Pal,Chandani Pal,Female,BBA,BBA,3,SEC046,chandani.pal@cpit.edu.in,9105492240,AB+,Hosteller,2024,7.47
STU2740,BBA2024B040,Umang,Prabhu,Umang Prabhu,Male,BBA,BBA,3,SEC046,umang.prabhu@cpit.edu.in,8996320110,B+,Hosteller,2024,6.68
STU2741,BBA2024B041,Lekha,Chatterjee,Lekha Chatterjee,Female,BBA,BBA,3,SEC046,lekha.chatterjee@cpit.edu.in,9610616224,AB-,Day Scholar,2024,7.7
STU2742,BBA2024B042,Mohammed,Atwal,Mohammed Atwal,Female,BBA,BBA,3,SEC046,mohammed.atwal@cpit.edu.in,8378056633,O-,Hosteller,2024,6.4
STU2743,BBA2024B043,Chanchal,Jain,Chanchal Jain,Female,BBA,BBA,3,SEC046,chanchal.jain@cpit.edu.in,7083902271,O+,Day Scholar,2024,9.73
STU2744,BBA2024B044,Yashodhara,Tandon,Yashodhara Tandon,Male,BBA,BBA,3,SEC046,yashodhara.tandon@cpit.edu.in,9562210685,AB-,Day Scholar,2024,7.87
STU2745,BBA2024B045,Tristan,Tandon,Tristan Tandon,Male,BBA,BBA,3,SEC046,tristan.tandon@cpit.edu.in,8558145008,AB+,Day Scholar,2024,9.26
STU2746,BBA2024B046,Neel,Sibal,Neel Sibal,Female,BBA,BBA,3,SEC046,neel.sibal@cpit.edu.in,6798724592,A+,Hosteller,2024,6.51
STU2747,BBA2024B047,Riya,Mutti,Riya Mutti,Female,BBA,BBA,3,SEC046,riya.mutti@cpit.edu.in,9602313659,B+,Hosteller,2024,6.9
STU2748,BBA2024B048,Finn,Kapoor,Finn Kapoor,Female,BBA,BBA,3,SEC046,finn.kapoor@cpit.edu.in,9749488301,AB-,Hosteller,2024,6.04
STU2749,BBA2024B049,Yashica,Bahri,Yashica Bahri,Male,BBA,BBA,3,SEC046,yashica.bahri@cpit.edu.in,9223971359,AB-,Hosteller,2024,9.46
STU2750,BBA2024B050,Vincent,Suresh,Vincent Suresh,Male,BBA,BBA,3,SEC046,vincent.suresh@cpit.edu.in,7843569816,O+,Hosteller,2024,7.95
STU2751,BBA2024B051,Edhitha,Babu,Edhitha Babu,Female,BBA,BBA,3,SEC046,edhitha.babu@cpit.edu.in,6523468034,B+,Hosteller,2024,7.66
STU2752,BBA2024B052,Yamini,Choudhry,Yamini Choudhry,Male,BBA,BBA,3,SEC046,yamini.choudhry@cpit.edu.in,9935418127,AB-,Hosteller,2024,8.25
STU2753,BBA2024B053,Garima,Shan,Garima Shan,Female,BBA,BBA,3,SEC046,garima.shan@cpit.edu.in,7081647230,O+,Hosteller,2024,7.32
STU2754,BBA2024B054,Advay,Agrawal,Advay Agrawal,Male,BBA,BBA,3,SEC046,advay.agrawal@cpit.edu.in,9590883160,A+,Day Scholar,2024,8.25
STU2755,BBA2024B055,Samarth,Divan,Samarth Divan,Female,BBA,BBA,3,SEC046,samarth.divan@cpit.edu.in,6539591200,B-,Hosteller,2024,8.04
STU2756,BBA2024B056,Nitara,Lad,Nitara Lad,Female,BBA,BBA,3,SEC046,nitara.lad@cpit.edu.in,7688046839,AB-,Day Scholar,2024,9.63
STU2757,BBA2024B057,Avni,Seshadri,Avni Seshadri,Male,BBA,BBA,3,SEC046,avni.seshadri@cpit.edu.in,8790178785,AB-,Hosteller,2024,7.16
STU2758,BBA2024B058,Leena,Sani,Leena Sani,Female,BBA,BBA,3,SEC046,leena.sani@cpit.edu.in,7089504849,A-,Day Scholar,2024,8.13
STU2759,BBA2024B059,Kevin,Oak,Kevin Oak,Female,BBA,BBA,3,SEC046,kevin.oak@cpit.edu.in,8791008692,AB-,Hosteller,2024,9.07
STU2760,BBA2024B060,Irya,Kara,Irya Kara,Male,BBA,BBA,3,SEC046,irya.kara@cpit.edu.in,8674125894,A+,Hosteller,2024,6.92
STU2761,MBA2026A001,Ethan,Kunda,Ethan Kunda,Male,MBA,MBA,1,SEC047,ethan.kunda@cpit.edu.in,9218346542,B-,Day Scholar,2026,6.82
STU2762,MBA2026A002,Jack,Gandhi,Jack Gandhi,Female,MBA,MBA,1,SEC047,jack.gandhi@cpit.edu.in,8636707200,AB-,Hosteller,2026,7.14
STU2763,MBA2026A003,Vedhika,Agarwal,Vedhika Agarwal,Female,MBA,MBA,1,SEC047,vedhika.agarwal@cpit.edu.in,6744440189,O-,Day Scholar,2026,6.73
STU2764,MBA2026A004,Ekani,Prashad,Ekani Prashad,Male,MBA,MBA,1,SEC047,ekani.prashad@cpit.edu.in,6071607444,B+,Day Scholar,2026,6.5
STU2765,MBA2026A005,Adya,Brahmbhatt,Adya Brahmbhatt,Male,MBA,MBA,1,SEC047,adya.brahmbhatt@cpit.edu.in,9200626444,AB+,Hosteller,2026,10.0
STU2766,MBA2026A006,Dhruv,Kaul,Dhruv Kaul,Female,MBA,MBA,1,SEC047,dhruv.kaul@cpit.edu.in,6946410714,A+,Day Scholar,2026,6.05
STU2767,MBA2026A007,Faras,Date,Faras Date,Male,MBA,MBA,1,SEC047,faras.date@cpit.edu.in,7728764627,B+,Day Scholar,2026,6.95
STU2768,MBA2026A008,Oeshi,Chaudhari,Oeshi Chaudhari,Male,MBA,MBA,1,SEC047,oeshi.chaudhari@cpit.edu.in,7589141656,O-,Hosteller,2026,7.93
STU2769,MBA2026A009,Hemani,Mitra,Hemani Mitra,Female,MBA,MBA,1,SEC047,hemani.mitra@cpit.edu.in,9813226846,B-,Day Scholar,2026,6.99
STU2770,MBA2026A010,Damini,Pandit,Damini Pandit,Female,MBA,MBA,1,SEC047,damini.pandit@cpit.edu.in,8360420939,O+,Hosteller,2026,8.4
STU2771,MBA2026A011,Lajita,Ganesh,Lajita Ganesh,Male,MBA,MBA,1,SEC047,lajita.ganesh@cpit.edu.in,9204466553,O-,Hosteller,2026,7.53
STU2772,MBA2026A012,Onveer,Aurora,Onveer Aurora,Male,MBA,MBA,1,SEC047,onveer.aurora@cpit.edu.in,6671326740,AB+,Day Scholar,2026,9.06
STU2773,MBA2026A013,Thomas,Singh,Thomas Singh,Female,MBA,MBA,1,SEC047,thomas.singh@cpit.edu.in,9940062078,A+,Day Scholar,2026,8.16
STU2774,MBA2026A014,Kashish,Karpe,Kashish Karpe,Female,MBA,MBA,1,SEC047,kashish.karpe@cpit.edu.in,6697520905,A-,Hosteller,2026,7.78
STU2775,MBA2026A015,Girindra,Saha,Girindra Saha,Female,MBA,MBA,1,SEC047,girindra.saha@cpit.edu.in,9518603538,O-,Hosteller,2026,7.19
STU2776,MBA2026A016,Hemang,Sengupta,Hemang Sengupta,Male,MBA,MBA,1,SEC047,hemang.sengupta@cpit.edu.in,9001985666,AB+,Hosteller,2026,7.41
STU2777,MBA2026A017,Jalsa,Apte,Jalsa Apte,Female,MBA,MBA,1,SEC047,jalsa.apte@cpit.edu.in,7361379354,AB+,Hosteller,2026,6.73
STU2778,MBA2026A018,Gauri,Sehgal,Gauri Sehgal,Female,MBA,MBA,1,SEC047,gauri.sehgal@cpit.edu.in,9311181278,B+,Hosteller,2026,9.32
STU2779,MBA2026A019,Dalbir,Bedi,Dalbir Bedi,Female,MBA,MBA,1,SEC047,dalbir.bedi@cpit.edu.in,8599993854,B-,Day Scholar,2026,6.77
